// source and thanks to: http://www.golombek.com/locations.html
Gainesville FL;+29.70000;-82.25000
Gainesville GA;+34.26700;-83.80000
Gaithersburg MD;+39.14000;-77.19830
Galena AK;+64.74110;-156.95100
Gallup NM;+35.52500;-108.74200
Galveston TX;+29.30280;-94.79530
Gander Nfld;+48.93300;-54.56700
Garden City KS;+37.96700;-100.86700
Garden Grove CA;+33.77500;-117.91300
Garland TX;+32.90830;-96.63670
Garland UT;+41.75000;-112.16700
Garrison ND;+47.63300;-101.40000
Gars am Inn Germany;+48.14047;+12.22100
Gary IN;+41.60330;-87.33860
Gaspe PQ;+48.78000;-64.51000
Gassaway WV;+38.66700;-80.75000
Gastonia NC;+35.26500;-81.18170
Gdansk Poland;+54.33330;+18.66670
Geilenkirchen Germany;+50.96100;+6.03300
Geirangerfjord;62.1167;6.9833
Geneva Switz.;+46.23330;+6.06670
Genoa Italy;+44.41300;+8.85000
Georgetown DE;+38.66700;-75.33300
Georgetown Guyana;+6.48330;-58.26670
Gera Germany;+51.06700;+13.75000
Gibraltar;+36.15100;-5.34700
Gila Bend AZ;+32.98300;-112.68300
Gillette WY;+44.29330;-105.50200
Glasgow KY;+37.00000;-85.91700
Glasgow Scotland;+55.90000;-4.41660
Glendale AZ;+33.53830;-112.18200
Glendale CA;+34.14170;-118.24700
Glendora CA;+34.11670;-117.85000
Glenns Ferry ID;+42.96700;-115.35000
Glens Falls NY;+43.33300;-73.66700
Glens Falls NY;+43.80000;-74.08330
Glenwood Springs CO;+39.58300;-107.33300
Glenwood MN;+45.65000;-95.38300
Godthab Greenland;+64.20000;-51.68000
Goldfield NV;+37.70000;-117.25000
Goldsboro NC;+35.38300;-77.98300
Goldstone CA;+35.35000;-116.88300
Goose Bay Nfld.;+53.33000;-60.42000
Goose Creek SC;+32.77640;-79.93140
Gorham ME;+43.66670;-70.46670
Granada Hills CA;+34.18330;-118.50000
Grand Cayman Island;+19.30000;-81.36670
Grand Forks ND;+47.92000;-97.04500
Grand Island NE;+40.92170;-98.35330
Grand Junction CO;+39.08300;-108.58300
Grand Prairie TX;+32.74830;-96.99500
Grand Rapids MI;+42.96750;-85.67030
Grand Turk Island;+21.45000;-71.15000
Granger WY;+41.61700;-109.96700
Grangeville ID;+45.93300;-116.13300
Granite Falls MN;+44.76700;-95.56700
Grants Pass OR;+42.43300;-123.33300
Grass Valley CA;+39.15000;-121.03300
Great Falls MT;+47.50170;-111.28500
Great Falls SC;+34.53300;-80.88300
Greeley CO;+40.41830;-104.69300
Green Bay WI;+44.51330;-88.01390
Green River UT;+39.00000;-110.08300
Green River WY;+41.52670;-109.46800
Greenbelt MD;+39.00010;+76.85420
Greensboro NC;+36.07140;-79.79030
Greenville ME;+45.43300;-69.58300
Greenville MS;+33.40670;-91.06000
Greenville SC;+34.84720;-82.40030
Greenville TN;+36.13300;-82.83300
Greenwich Obs England;+51.46670;+0.00000
Greenwich CT;+41.02830;-73.62500
Greenwood MS;+33.51670;-90.18170
Greenwood SC;+34.19330;-82.16500
Grenoble France;+45.36000;+5.32000
Gresham OR;+45.50000;-122.43000
Grissom AFB IN;+40.65000;-86.15000
Groton SD;+45.41700;-98.06700
Groveton NH;+44.58300;-71.50000
Guantanamo Bay Cuba;+19.90000;-75.20000
Guatemala City;+14.58300;-90.53300
Guayaquil Ecuador;-2.26660;-79.88320
Guelph ON;+43.57000;-80.18000
Guernsey;+49.43000;-2.60300
Gulfport MS;+30.36780;-89.09330
Gulkana AK;+62.10000;-145.50000
Gutersloh Germany;+51.92100;+8.30400
Guthrie OK;+35.86700;-97.43300
Hagerstown MD;+39.64500;-77.72000
Haiku HI;+20.98330;-156.28300
Hailey ID;+43.51700;-114.31700
Haines AK;+59.25000;-135.46000
Halifax NS;+44.67000;-63.58000
Hamburg Germany;+53.56670;+10.03330
Hamden CT;+41.38500;-72.90330
Hamilton OH;+39.39970;-84.56300
Hamilton ON;+43.25000;-79.85000
Hammond IN;+41.63000;-87.50500
Hampton VA;+37.02500;-76.34170
Hana HI;+20.71700;-155.98300
Hancock MI;+47.13889;-88.62080
Hankinson ND;+46.06700;-96.90000
Hannah ND;+48.96700;-98.70000
Hannibal MO;+39.70000;-91.36700
Hannover Germany;+52.45000;+9.70000
Hao AB Fr. Polynesia;-17.99990;-141.00000
Harper Woods MI;+42.40000;-82.91700
Harpers Ferry WV;+39.33300;-77.75000
Harrington DE;+38.91700;-75.58300
Harrisburg PA;+40.26190;-76.88300
Harrisburg SD;+43.41670;-96.68330
Harrison AR;+36.21700;-93.10000
Harrisonburg VA;+38.50000;-78.83300
Hartford CT;+41.77000;-72.68030
Harvey ND;+47.76700;-99.91700
Hastings NE;+40.59000;-98.38670
Hat Yai Thailand;+6.93670;+100.40000
Hattiesburg MS;+31.32670;-89.28830
Hauula HI;+21.61700;-157.75000
Havana Cuba;+23.13330;-82.38320
Havre MT;+48.55000;-109.68500
Hawthorne CA;+33.91670;-118.35200
Hawthorne NV;+38.55000;-118.65000
Hayward CA;+37.66500;-122.07700
Hazard KY;+37.21700;-83.16700
Helena MT;+46.59250;-112.04000
Helgoland Germany;+54.18500;+7.90500
Helsinki Finland;+60.16660;+24.88330
Henderson KY;+37.83670;-87.58670
Henderson NV;+36.03670;-114.98000
Hendersonville TN;+36.30500;-86.62000
Herndon VA;+38.89750;-77.00920
Hialeah FL;+25.82830;-80.28330
Hickory NC;+35.71700;-81.35000
High Point NC;+35.95170;-80.00500
Highland Lakes NJ;+41.16110;-74.45360
Highmore SD;+44.50000;-99.43300
Hill City MN;+46.96700;-93.63300
Hillsboro ND;+47.38300;-97.08300
Hillsboro OR;+45.52000;-122.98700
Hilo HI;+19.72500;-155.09000
Hinton WV;+37.66700;-80.91700
Hobbs NM;+32.70000;-103.13200
Holbrook AZ;+34.91700;-110.25000
Hollis Hills NY;+40.73200;-73.76500
Holliston MA;+42.35000;-71.05000
Holly Springs MS;+34.75000;-89.46700
Hollywood CA;+34.12500;-118.33700
Hollywood FL;+26.01000;-80.15000
Holyoke MA;+42.20810;-72.61000
Homer AK;+59.65000;-151.52000
Hong Kong;+21.75000;+115.00000
Honiara Guadalcanal;-9.24990;+159.75000
Honington England;+52.33300;+0.76700
Honolulu HI;+21.30610;-157.86000
Hooker OK;+36.81700;-101.21700
Hooper Bay AK;+61.53300;-166.03300
Hopkinsville KY;+36.86170;-87.47170
Hot Springs Nat Pk AR;+34.50830;-93.05330
Houma LA;+29.60000;-90.71700
Houston TX;+29.75720;-95.36030
Humboldt NE;+40.16700;-95.95000
Huntington Beach CA;+33.66830;-118.08300
Huntington Station NY;+40.84300;-73.40100
Huntington WV;+38.42000;-82.44250
Huntsville AL;+34.73170;-86.58670
Hurley WI;+46.43300;-90.18300
Huron SD;+44.36000;-98.21830
Hutchinson KS;+38.08170;-97.92830
Hutchinson MN;+44.88300;-94.38300
Hyltebruk Sweden;+57.00000;+13.10000
Incirlik Turkey;+37.00130;+35.42500
Independence KS;+37.23300;-95.70000
Independence MO;+39.09330;-94.41670
Indianapolis IN;+39.76860;-86.16280
Ine Marshall Is;+7.01667;+171.48330
Inglewood CA;+33.96000;-118.35000
Innsbruck Austria;+47.26000;+11.34000
Inuvik NWT;+68.32000;-133.50000
Invercargill New Zeal;-46.41670;+168.31670
Iowa City IA;+41.66030;-91.53140
Ipswich Australia;-27.63330;+152.71670
Iqaluit NWT;+63.76000;-68.55000
Iron River MI;+46.15000;-88.65000
Irvine CA;+33.67500;-117.76000
Irving TX;+32.81330;-96.93670
Irvington NJ;+40.72670;-74.22500
Islamabad Pakistan;+33.61670;+73.10000
Isle of Man;+54.08000;-4.62800
Istanbul Turkey;+41.03330;+29.00000
Istrana Italy;+45.73700;+12.13400
Jackson MI;+42.24530;-84.40610
Jackson MS;+32.29890;-90.18500
Jackson TN;+35.61670;-88.81330
Jacksonville AR;+34.86500;-92.11170
Jacksonville FL;+30.32890;-81.66170
Jakarta Indonesia;-6.15000;+106.85000
Jaluit Marshall Is;+5.90667;+169.64170
Jamestown ND;+46.90500;-98.70500
Janesville WI;+42.68170;-89.02000
Janesville WI;+42.68170;-89.02000
Jasper AB;+53.00000;-118.05000
Jatiluhur Indonesia;-6.52130;+107.00000
Jeddah Saudia Arabia;+21.50000;+39.20000
Jefferson City MO;+38.51670;-92.21670
Jensen Beach FL;+27.25000;-80.25000
Jersey City NJ;+40.73050;-74.06560
Jerusalem Israel;+31.76670;+35.23330
Johannesburg S Africa;-26.13330;+27.90000
Johnson City TN;+36.31830;-82.35330
Johnston Atoll;+16.73330;-169.53300
Johnstown PA;+40.32640;-78.91750
Joliet IL;+41.52670;-88.08000
Jonesboro AR;+35.83670;-90.70670
Joplin MO;+37.09330;-94.51170
Julian CA;+33.00000;-116.58000
Juneau AK;+58.30330;-134.40800
Kabul Afghanistan;+34.56700;+69.21700
Kaena Point HI;+21.50000;-158.20000
Kahului HI;+20.88300;-156.46700
Kailua Kona HI;+19.81700;-155.98300
Kalamazoo MI;+42.29140;-85.58720
Kalapana HI;+19.41700;-155.00000
Kalaupapa HI;+21.21361;-156.97800
Kalispell MT;+48.19500;-114.31300
Kamloops BC;+50.70000;-120.45000
Kamuela HI;+20.01700;-155.66700
Kanab UT;+37.00000;-112.50000
Kaneohe Bay HI;+21.45500;-157.75600
Kankakee IL;+41.11700;-87.88300
Kannapolis NC;+35.50000;-80.63300
Kano Nigeria;+12.05000;+8.52500
Kansas City KS;+39.11780;-94.64000
Kansas City MO;+39.08220;-94.58890
Kapaa HI;+22.10000;-159.33300
Kapalua HI;+20.96610;-156.67700
Kapuskasing ON;+49.42000;-82.50000
Karachi Pakistan;+24.90000;+67.15000
Kassel Germany;+51.32400;+9.37200
Kathmandu Nepal;+27.81670;+85.35000
Kaunakakai HI;+21.10000;-156.98300
Keahole HI;+19.73560;-156.04900
Kearney NE;+40.69830;-99.08330
Keene NH;+42.93330;-71.28000
Keflavik Iceland;+64.00000;-22.61700
Kekaha HI;+21.95000;-159.70000
Kelso WA;+46.14861;-122.88100
Kenai AK;+60.55000;-151.26700
Kennebunk ME;+43.40000;-70.55000
Kenner LA;+29.98330;-90.24170
Kenora ON;+49.80000;-94.35000
Kenosha WI;+42.59530;-87.83640
Ketchikan AK;+55.34170;-131.64700
Kettering OH;+39.68670;-84.17000
Khania Greece;+35.53670;+24.15000
Khartoum Sudan;+15.56670;+32.60000
Kiel Germany;+54.31670;+10.13330
Kili Marshall Is;+5.65000;+169.11670
Kimball NE;+41.23300;-103.68300
King George VA;+38.20000;-77.02000
King Salmon AK;+58.68000;-156.65000
Kingman AZ;+35.16700;-114.08300
Kings Beach Australia;-26.80000;+153.10000
Kingsport TN;+36.54500;-82.54330
Kingston Jamaica;+18.00000;-76.74990
Kingston ON;+44.22000;-76.60000
Kinshasa Zaire;-4.38300;+15.45000
Kissimmee FL;+28.28300;-81.41700
Kit Carson CO;+38.76700;-102.80000
Kitchener ON;+43.25000;-80.33000
Klamath Falls OR;+42.21700;-121.81700
Knightdale NC;+35.79670;-78.43920
Knoxville TN;+35.96080;-83.91860
Kodiak AK;+57.78830;-152.40300
Kohala HI;+20.00440;-155.67100
Koko Head HI;+21.26830;-157.70600
Kokomo IN;+40.50000;-86.33300
Koln/Bonn AB Germany;+50.83670;+7.15000
Koloa HI;+21.89167;-159.45000
Kona HI;+19.65750;-156.02800
Korat Thailand;+14.93670;+102.08330
Kosrae Micronesia;+5.36750;+162.97640
Kota Kinabalu Malaysi;+5.93670;+116.05000
Kotzebue AK;+66.90000;-162.60000
Kuala Lumpur Malaysia;+3.13330;+101.70000
Kuching Malaysia;+1.48670;+110.33330
Kure Island;+28.38330;-178.30000
Kuwait City;+29.06670;+47.98330
Kwajalein Atoll;+9.00000;+167.60000
Kyoto Japan;+35.00000;+135.76670
L. Taghkanic St Pk.;+42.05000;-73.75000
La Crosse WI;+43.80000;-91.24500
La Grande OR;+45.33300;-118.10000
La Grange GA;+33.01700;-85.00000
La Mesa CA;+32.76830;-117.04200
La Paz Bolivia;-16.51700;-68.18300
La Rochelle France;+46.16670;-1.14990
La Verne CA;+34.08300;-117.78300
Laconia NH;+43.52670;-71.47000
Lafayette IN;+40.41970;-86.89420
Lafayette LA;+30.22500;-92.02000
Lagos Nigeria;+6.58300;+3.03300
Lahore Pakistan;+32.00000;+74.30000
Lahr Germany;+48.37000;+7.82600
Lajes Azores;+38.77000;-27.10000
Lake Charles LA;+30.22830;-93.21670
Lake City FL;+30.15000;-82.66700
Lake Oswego OR;+45.41700;-122.66700
Lake Villa IL;+42.33000;-88.07780
Lake Village AR;+33.33300;-91.28300
Lakeland FL;+28.00070;-81.56040
Lakewood CA;+33.95000;-118.13700
Lakewood CO;+39.74000;-105.07800
Lakewood CO;+39.74000;-105.07800
Lakewood OH;+41.48670;-81.80330
Lakota ND;+48.06700;-98.35000
Lamar CO;+38.06700;-102.73300
Lanai City HI;+20.83300;-156.93300
Lancaster NH;+44.41700;-71.50000
Lancaster PA;+40.04030;-76.30800
Lander WY;+42.83500;-108.73300
Lansing MI;+42.73360;-84.55420
LaPeer MI;+43.05970;-83.28530
Laramie WY;+41.31170;-105.58500
Laredo TX;+27.50610;-99.50830
Largo FL;+27.91830;-82.79000
Las Cruces NM;+32.31170;-106.77800
Las Palmas Canary Is;+27.93300;-15.38290
Las Vegas NV;+36.17220;-115.14400
Latham Australia;-35.35000;+149.17000
Laurel DE;+38.50000;-75.66700
Laurel MD;+39.10000;-76.85000
Laurel MS;+31.68830;-89.13330
Laval PQ;+45.49900;-73.60400
Lawrence KS;+38.96330;-95.23830
Lawrence MA;+42.70440;-71.16890
Lawton OK;+34.61170;-98.41170
Layton UT;+41.06170;-111.96300
Le Havre France;+49.51670;+0.11670
Learmonth Australia;-22.23670;+114.08330
Leavenworth KS;+39.31170;-94.91330
Leavenworth WA;+47.58300;-120.65000
Lebanon KY;+37.53300;-85.25000
Lebanon MO;+37.66700;-92.71700
Lebanon NH;+43.66700;-72.25000
Lechfeld AFB BY Germ;+48.18300;+10.84000
Leck Germany;+54.78900;+8.94200
Leeds England;+53.80000;-1.54990
Leipzig Germany;+51.40900;+12.22400
Lemmon SD;+45.91700;-102.16700
Leningrad Russia;+59.95000;+30.33330
Lethbridge AB;+49.62000;-112.78000
Lewes DE;+38.75000;-75.16700
Lewisburg WV;+37.83300;-80.33300
Lewiston ID;+46.41170;-117.02000
Lewiston ME;+44.09670;-70.21830
Lewiston NY;+43.16917;-79.00170
Lewistown MT;+47.08300;-109.41700
Lexington KY;+38.04720;-84.49610
Lhasa Tibet;+29.68330;+91.20000
Libreville Gabon;+0.60000;+9.30000
Lihue HI;+21.98000;-159.37500
Lima OH;+40.74300;-84.10550
Lima Peru;-12.09990;-76.91660
Lincoln Muni NE;+40.85080;-96.75890
Lincoln KS;+39.03300;-98.13300
Lincoln ME;+45.38300;-68.51700
Lincoln NE;+40.81640;-96.70420
Lindenhurst NY;+40.69720;-73.35690
Linz Austria;+48.23330;+14.19000
Lisbon ND;+46.35000;-97.71700
Lisbon Portugal;+38.70000;-9.08340
Little Rock AR;+34.74500;-92.27690
Littleton NH;+44.25000;-71.75000
Liverpool England;+53.41670;-2.86660
Livingston AL;+32.58300;-88.15000
Livingston MT;+45.66330;-110.56300
Livonia MI;+42.38330;-83.37500
Lockwood Valley CA;+34.44590;-119.05300
Logan UT;+41.74000;-111.82800
Lolo MT;+46.75000;-114.08300
Lompoc CA;+34.68000;-120.45000
London England;+51.50000;-0.11670
London ON;+43.00000;-81.25000
Long Beach CA;+33.77060;-118.18800
Longview TX;+32.49170;-94.73330
Longview WA;+46.10550;-123.00600
Lorain OH;+41.46800;-82.18030
Lordsburg NM;+32.33300;-108.75000
Los Alamos NM;+35.88300;-106.33300
Los Altos Hills CA;+37.34398;-122.12500
Los Angeles CA;+34.05420;-118.24100
Louisville GA;+32.98640;-82.38580
Louisville KY;+38.24640;-85.76360
Louisville KY;+38.24639;-85.76360
Louisville KY;+38.25000;-85.76670
Loveland CO;+40.21000;-105.06000
Lovelock NV;+40.16700;-118.61700
Lowell MA;+42.64030;-71.32050
Lubbock TX;+33.58470;-101.84300
Ludwigshafen Germany;+49.48500;+8.38300
Lusaka Zambia;-15.33300;+28.45000
Luxembourg City;+49.61700;+6.20000
Lynchburg VA;+37.41500;-79.14330
Lynden WA;+48.93300;-122.45000
Lynn Haven FL;+30.24750;-85.67190
Lynn MA;+42.46330;-70.94830
Lyon France;+45.73330;+4.86670
Macao;+22.00000;+113.00000
Machu Picchu;-13.1631;-72.5456 
Mackay ID;+43.91700;-113.63300
Macon GA;+32.83670;-83.62670
Madelia MN;+44.05000;-94.38300
Madison AL;+34.69180;-86.76140
Madison SD;+44.00670;-97.11330
Madison WI;+43.06667;-89.36670
Madison WI;+43.07300;-89.38190
Madras India;+13.00000;+80.18300
Madrid Spain;+40.43330;-3.70000
Magdalena NM;+34.16700;-107.75000
Magnolia AR;+33.26250;-93.23470
Maiquetia Venezuela;+10.60000;-66.98330
Majuro Marshall Is;+7.06333;+171.26970
Malden MA;+42.42330;-71.06670
Male Maldive Is;+4.00000;+73.00000
Maloelap Marshall Is;+8.70830;+171.23330
Malone NY;+44.83300;-74.33300
Malta;+35.86700;+14.48300
Managua Nicaragua;+12.16670;-86.26660
Manaus Brazil;-3.03330;-60.05000
Manchester CT;+41.78330;-72.52330
Manchester England;+53.46670;-2.23320
Manchester NH;+42.99110;-71.46140
Mandalay Myanmar;+22.00000;+96.13330
Mandan ND;+46.82670;-100.89500
Mangum OK;+34.90000;-99.51700
Manhattan Beach CA;+33.89742;-118.39600
Manhattan Beach CA;+33.87200;-118.39800
Manhattan KS;+39.18330;-96.57500
Manila Philippines;+14.61670;+121.00000
Manitowoc WI;+44.08300;-87.70000
Mannheim Germany;+49.47100;+8.50000
Mansfield OH;+40.75670;-82.51670
Manton CA;+40.45500;-121.77300
Mantorville MN;+44.05000;-92.45000
Marietta GA;+33.95000;-84.54670
Marion VA;+36.80000;-81.55000
Marlton NJ;+39.88300;-74.91700
Marquette MI;+46.53300;-87.41700
Marseille France;+43.30000;+5.41670
Marshall TX;+32.55000;-94.38330
Martinsburg WV;+39.50000;-78.00000
Martinsville VA;+36.66700;-79.88300
Mashpee MA;+42.50220;-70.51280
Mason City IA;+43.13300;-93.23300
Mauldin SC;+34.79800;-82.29900
Mayaguez PR;+18.25000;-67.15000
Maysville KY;+38.58300;-83.75000
McAlester OK;+34.91700;-95.75000
McAllen TX;+26.20330;-98.23000
McAllen TX;+26.20330;-98.23000
McCook NE;+40.21700;-100.61700
McGill NV;+39.41700;-114.78300
McGrath AK;+62.90000;-155.60000
McKeesport PA;+40.35000;-79.85000
McNary AZ;+34.16700;-109.91700
McNary LA;+30.96700;-92.53300
Medford MA;+42.41830;-71.10670
Medford OR;+42.32330;-122.86700
Medicine Hat AB;+50.03000;-110.73000
Melbourne Australia;-37.86660;+145.13330
Melbourne FL;+28.08300;-80.61700
Melksham England;+51.22000;+2.08000
Melrose Park IL;+41.88000;-87.64000
Memphis TN;+35.14610;-90.05360
Mena AR;+34.58300;-94.15000
Meredith NH;+43.58300;-71.58300
Meriden CT;+41.53500;-72.79170
Meridian MS;+32.36670;-88.70000
Meridianville AL;+34.76670;-86.55000
Merrimack NH;+42.81830;-70.81170
Merritt Island FL;+28.38000;-80.70000
Mesa AZ;+33.41500;-111.82800
Mesquite TX;+32.76500;-96.59670
Metairie LA;+30.00000;-90.18300
Mexico City Mexico;+19.46670;-99.14990
Mexico MO;+39.16670;-91.83330
Miami Beach FL;+25.78830;-80.13000
Miami FL;+25.77690;-80.19220
Midas NV;+41.25000;-116.83300
Middlebury VT;+44.00000;-73.16700
Middletown DE;+39.50000;-75.66700
Midland TX;+31.99500;-102.07800
Midway Island;+28.20000;-177.38300
Midwest City OK;+35.45000;-97.39170
Milano Italy;+45.48330;+9.20000
Milbank SD;+45.21700;-96.63300
Milford CT;+41.22500;-73.06000
Milford DE;+38.91700;-75.41700
Milford NH;+42.81820;-71.72090
Milford UT;+38.33300;-113.08300
Mili Marshall Is;+6.08330;+171.73330
Milledgeville GA;+33.08300;-83.25000
Miller SD;+44.51700;-99.00000
Millinocket ME;+45.66700;-68.73300
Millville NJ;+39.36830;-75.07490
Milpitas CA;+37.37670;-122.03300
Milwaukee WI;+43.03860;-87.90420
Mine Hill NJ;+40.87500;-74.61300
Minneapolis MN;+44.98250;-93.26190
Minnetonka MN;+44.94000;-93.44330
Minot ND;+48.23830;-101.29700
Miquelon Is;+47.10000;-56.40000
Miramar NAS CA;+32.86670;-117.15000
Miramar FL;+26.01000;-80.15000
Mishawaka IN;+41.71280;-86.18460
Mississauga ON;+43.59000;-79.46000
Missoula MT;+46.86170;-114.00800
Mitchell SD;+43.54330;-98.02500
Mobile AL;+30.69330;-88.04250
Mobridge SD;+45.53300;-100.43300
Modesto CA;+37.64330;-121.00200
Moenkopi AZ;+36.11700;-111.21700
Moline IL;+41.50860;-90.51360
Molokai HI;+21.15611;-157.09900
Monaco;+43.71670;+7.78330
Moncton NB;+46.11000;-64.67000
Monroe LA;+32.50000;-92.11670
Monrovia Liberia;+6.25000;-10.35000
Mont-Joli PQ;+48.60000;-68.22000
Montebello CA;+34.00000;-118.10000
Montego Bay Jamaica;+18.50000;-77.91670
Monterey Park CA;+34.06170;-118.12700
Monterey CA;+36.60000;-121.88300
Montevideo Uruguay;-34.83320;-56.16660
Montgomery AL;+32.37580;-86.30860
Monticello IN;+40.08300;-88.58300
Monticello ME;+46.31700;-67.88300
Monticello UT;+37.91700;-109.41700
Montour Falls NY;+42.34000;-76.79000
Montpelier IN;+40.58300;-85.33300
Montpelier VT;+44.26000;-72.57800
Montpellier France;+43.63330;+3.88330
Montreal PQ;+45.50000;-73.58000
Moore OK;+35.33670;-97.48830
Moose Jaw Sask.;+50.37000;-105.53000
Morehead KY;+38.16700;-83.41700
Morgan City LA;+29.69830;-91.20670
Morgantown WV;+39.63170;-79.95330
Moron AB Spain;+37.18330;-5.61330
Morristown NJ;+40.80000;-74.48300
Morristown TN;+36.16700;-83.30000
Morrow GA;+33.59000;-84.32800
Moscow ID;+46.73330;-117.00000
Moscow Russia;+55.75000;+37.61670
Moses Lake WA;+47.13300;-119.25000
Mount Erebus Antarcti;-77.45700;+167.08000
Mount Everest;27.9881;86.9253
Mount Hopkins AZ;+31.68880;-110.88400
Mount Vernon NY;+40.91000;-73.82500
Mountain Brook AL;+33.49830;-86.75330
Mountain Home AFB ID;+43.05000;-115.86700
Mountain View CA;+37.38830;-122.08000
Mountain View MO;+36.98300;-91.76700
Muncie IN;+40.19110;-85.38780
Muncy PA;+41.24220;-75.88800
Munich Germany;+48.13330;+11.58330
Murfreesboro TN;+35.84830;-86.39170
Murray UT;+40.66000;-111.88700
Muskegon MI;+43.25000;-86.33300
Muskogee OK;+35.74500;-95.36670
Myrtle Beach SC;+33.70000;-78.88300
N'djamina Chad;+12.14000;+15.04000
N Bellmore NY;+40.69240;-73.54870
N Cape May NJ;+39.00000;-74.56000
N Charleston SC;+32.88500;-80.00000
N Hollywood CA;+34.13330;-118.41700
N Las Vegas NV;+36.20330;-115.11200
N Little Rock AR;+34.75500;-92.26670
Naalehu HI;+19.00000;-155.58300
Nagasaki Japan;+32.91670;+129.91670
Nagoya Japan;+35.25000;+136.91670
Nagpur India;+21.08330;+79.05000
Nairobi Kenya;-1.28320;+36.81670
Namorik Marshall Is;+5.63167;+168.12500
Nampa ID;+43.57330;-116.56200
Nandi Fiji;-17.75000;+177.45000
Napa CA;+38.30000;-122.29000
Naperville IL;+41.75000;-88.16670
Naples FL;+26.11700;-81.76700
Naples Italy;+40.61670;+14.20000
Nashua NH;+42.78300;-71.38300
Nashville TN;+36.15920;-86.78190
Nassau Bahamas;+25.05000;-77.46700
Natal Brazil;-5.30000;-35.80000
Natchez MS;+31.56330;-91.39170
Needles CA;+34.85000;-114.65000
Nellis AFB NV;+36.28800;-115.11900
Nenana AK;+64.57000;-149.07000
Neponsit NY;+43.56700;-73.86700
Nevada MO;+37.81700;-94.35000
New Albany IN;+38.28300;-85.81700
New Bedford MA;+41.63690;-70.92810
New Britian CT;+41.66890;-72.78310
New Brunswick NJ;+40.48300;-74.45000
New Carrollton MD;+38.92000;-77.06750
New Castle Australia;-32.80000;+151.83330
New Castle DE;+39.66330;-75.56170
New Castle IN;+39.91700;-85.41700
New Castle PA;+41.00000;-80.41700
New Delhi India;+28.90000;+77.21670
New Hampton IA;+43.05000;-92.33300
New Hartford CT;+41.87500;-73.04170
New Haven CT;+41.30690;-72.92500
New Iberia LA;+30.01170;-91.82330
New London CT;+41.33300;-72.08300
New Meadows ID;+44.96700;-116.33300
New Orleans LA;+29.94800;-90.06940
New Rochelle NY;+40.90830;-73.78170
New Rockford ND;+47.66700;-99.13300
New Washoe City CA;+39.31360;-119.78600
New York NY;+40.75170;-73.99420
Newark DE;+39.68330;-75.75830
Newark NJ;+40.73720;-74.17190
Newcastle England;+53.01670;-2.23320
Newell SD;+44.71700;-103.43300
Newport Beach CA;+33.62000;-117.92700
Newport News VA;+36.97670;-76.41830
Newport KY;+39.08830;-84.49500
Newport NH;+43.33300;-72.16700
Newport OR;+44.65000;-124.03300
Newport RI;+41.48170;-71.31670
Newport VT;+44.91700;-72.25000
Newton MA;+42.34830;-71.19000
Newton NJ;+41.05000;-74.75000
Niagara Falls NY;+43.09280;-79.05720
Nice France;+43.70000;+7.35000
Nicosia Cyprus;+35.15000;+33.28300
Nitro WV;+38.41700;-81.83300
Nogales AZ;+31.33300;-110.91700
Nome AK;+64.50000;-165.41700
Norco CA;+33.91833;-117.52800
Norfolk NE;+42.02830;-97.41670
Norfolk VA;+36.85280;-76.28920
Norman OK;+35.21670;-97.44000
North Bay ON;+46.32000;-79.46000
North Olmstead OH;+41.35000;-81.96670
North Platte NE;+41.13830;-100.76200
Northfield MN;+44.46700;-93.18300
Northport WA;+48.88300;-117.78300
Northrop Strip NM;+32.70000;-106.33000
Northway AK;+62.97000;-141.93000
Norton KS;+39.66700;-99.90000
Norton VA;+36.90000;-82.60000
Norwalk CA;+33.90170;-118.08000
Norwalk CT;+41.12330;-73.36500
Norway ME;+44.18300;-70.58300
Nottingham England;+52.96670;-1.14990
Nouan France;+47.50430;+2.00280
Noumea New Caledonia;-22.30000;+166.80000
Novi MI;+42.47500;-83.52500
Nurnberg BY Germany;+49.45000;+11.09900
Oak Park IL;+41.90000;-87.78320
Oak Ridge TN;+36.01170;-84.26670
Oakfield ME;+46.13300;-68.16700
Oakland CA;+37.80080;-122.26500
Oakley KS;+39.13300;-100.81700
Oberlin OH;+41.26420;-82.25670
Oberpfaffenhofen Germ;+48.07500;+11.28300
Ocala FL;+29.18300;-82.15000
Ocean City MD;+38.33300;-75.16700
Ocean Grove NJ;+40.16700;-74.00000
Oceanside CA;+33.19830;-117.37700
Odessa TX;+31.85830;-102.37500
Ogallala NE;+41.13300;-101.73300
Ogden UT;+41.22530;-111.97300
Ohakea New Zealand;-40.20000;+175.38330
Okinawa Japan;+26.35000;+127.76670
Oklahoma City OK;+35.47390;-97.51780
Olathe KS;+38.88500;-94.82170
Oldendorf Germany;+52.29420;+8.54360
Olean NY;+42.08300;-78.41700
Olympia WA;+47.03330;-122.96700
Omaha NE;+41.26170;-95.93720
Ontario CA;+34.06170;-117.65000
Oostende Belgium;+51.13000;+2.55000
Opelika AL;+32.64830;-85.38500
Opheim MT;+48.85000;-106.31700
Oran Algeria;+35.76670;-0.74990
Orange Park FL;+30.11000;-81.44000
Orange Park FL;+30.15860;-81.73300
Orange CA;+33.78670;-117.85000
Orange CT;+41.25000;-73.00000
Orangeburg SC;+33.50000;-80.83300
Orem UT;+40.31170;-111.70000
Orlando FL;+28.54500;-81.37720
